year,month,adr
2017,March,74.8
2017,March,99.0
2017,March,74.8
2017,March,68.0
2017,March,82.0
2017,March,128.0
2017,March,57.93
2017,March,0.0
2017,March,80.0
2017,April,0.0
2017,May,110.0
2017,June,95.0
2017,July,80.0
2017,August,85.0
2017,March,98.0
2017,March,80.0
2017,March,148.0
2017,March,143.0
2017,March,108.0
2017,March,110.18
2017,March,75.0
2017,March,0.0
2017,March,88.4
2017,March,70.69
2017,March,94.4
2017,March,95.0
2017,June,95.0
2017,March,95.0
2017,June,95.0
2017,March,75.0
2017,March,75.0
2017,March,79.2
2017,March,70.69
2017,March,121.33
2017,March,68.0
2017,March,68.0
2017,March,63.75
2017,March,79.2
2017,March,74.8
2017,March,160.2
2017,March,85.0
2017,March,74.61
2017,March,79.2
2017,March,76.5
2017,March,128.0
2017,March,0.0
2017,March,100.3
2017,March,68.0
2017,March,98.0
2017,March,106.2
2017,March,75.0
2017,March,148.0
2017,March,75.0
2017,March,85.0
2017,March,72.0
2017,March,67.5
2017,March,72.0
2017,March,95.0
2017,March,85.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,85.0
2017,March,93.6
2017,March,80.0
2017,April,100.0
2017,March,95.0
2017,March,95.0
2017,March,108.0
2017,March,72.0
2017,March,68.07
2017,March,85.0
2017,March,68.07
2017,March,61.52
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,152.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,141.7
2017,March,128.0
2017,May,160.0
2017,March,6.0
2017,March,108.0
2017,July,115.6
2017,March,75.0
2017,March,68.0
2017,March,85.0
2017,March,73.37
2017,March,67.5
2017,March,79.2
2017,March,88.0
2017,March,74.8
2017,March,110.7
2017,March,83.3
2017,March,95.4
2017,March,88.0
2017,March,89.26
2017,March,108.8
2017,March,0.0
2017,March,96.76
2017,March,95.0
2017,March,95.0
2017,March,100.3
2017,March,106.2
2017,March,79.2
2017,March,89.0
2017,March,100.3
2017,March,65.45
2017,March,100.3
2017,March,74.8
2017,March,99.0
2017,March,108.0
2017,March,153.0
2017,March,106.08
2017,March,100.3
2017,March,142.2
2017,March,79.2
2017,March,80.0
2017,March,57.93
2017,March,57.93
2017,March,94.0
2017,March,88.4
2017,March,91.8
2017,March,91.8
2017,March,75.0
2017,March,125.8
2017,March,124.2
2017,March,91.8
2017,March,100.3
2017,March,89.0
2017,March,68.0
2017,March,85.0
2017,March,127.92
2017,March,90.78
2017,March,68.0
2017,March,80.0
2017,March,62.4
2017,March,98.0
2017,March,109.0
2017,March,86.4
2017,March,89.0
2017,March,65.6
2017,March,109.0
2017,March,80.0
2017,March,65.0
2017,March,208.0
2017,March,114.0
2017,March,105.0
2017,March,59.5
2017,March,0.0
2017,March,75.0
2017,March,72.0
2017,March,132.6
2017,March,59.84
2017,March,102.0
2017,March,88.2
2017,March,108.8
2017,March,88.0
2017,March,79.2
2017,March,54.71
2017,March,54.71
2017,March,106.2
2017,March,98.5
2017,March,90.78
2017,March,93.0
2017,March,62.4
2017,August,111.2
2017,March,163.52
2017,March,93.0
2017,March,93.0
2017,August,125.0
2017,March,93.0
2017,March,93.0
2017,March,98.0
2017,March,93.0
2017,March,106.2
2017,March,108.8
2017,March,80.0
2017,March,67.15
2017,March,88.2
2017,March,78.31
2017,March,91.8
2017,March,100.8
2017,March,68.0
2017,March,91.8
2017,March,67.91
2017,March,98.4
2017,March,76.23
2017,March,74.8
2017,March,100.3
2017,March,91.8
2017,March,84.8
2017,March,88.0
2017,March,89.0
2017,March,68.0
2017,March,103.5
2017,March,167.0
2017,March,74.8
2017,March,91.8
2017,March,100.3
2017,March,93.0
2017,March,93.0
2017,March,72.0
2017,March,91.8
2017,March,64.95
2017,March,79.2
2017,March,87.04
2017,March,79.2
2017,March,66.88
2017,March,138.55
2017,March,108.8
2017,March,68.0
2017,March,106.2
2017,March,80.0
2017,March,68.0
2017,March,79.2
2017,March,88.2
2017,March,110.0
2017,March,98.0
2017,March,117.8
2017,March,108.0
2017,March,87.04
2017,March,77.23
2017,March,91.8
2017,March,91.8
2017,March,90.78
2017,March,108.0
2017,March,137.0
2017,March,91.8
2017,March,124.0
2017,March,0.0
2017,March,0.0
2017,March,0.0
2017,March,108.0
2017,March,91.82
2017,March,153.5
2017,March,134.73
2017,March,103.0
2017,March,90.0
2017,March,134.3
2017,March,108.0
2017,March,87.04
2017,March,74.8
2017,March,91.93
2017,March,91.93
2017,March,101.72
2017,March,68.0
2017,March,233.0
2017,March,130.4
2017,March,71.1
2017,March,91.8
2017,March,70.68
2017,March,70.68
2017,March,128.0
2017,March,106.2
2017,March,105.0
2017,March,117.3
2017,March,76.5
2017,March,88.2
2017,March,75.0
2017,March,56.27
2017,March,93.0
2017,March,77.76
2017,March,79.2
2017,March,82.2
2017,March,57.93
2017,March,90.0
2017,March,142.2
2017,March,127.0
2017,March,125.33
2017,March,90.0
2017,March,90.0
2017,March,57.6
2017,March,163.0
2017,March,63.0
2017,March,79.2
2017,March,65.0
2017,March,76.5
2017,March,117.3
2017,March,124.2
2017,March,165.0
2017,March,68.0
2017,March,75.0
2017,March,97.28
2017,March,208.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,65.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,65.0
2017,March,75.0
2017,March,100.0
2017,March,75.0
2017,March,90.0
2017,March,75.0
2017,March,75.0
2017,March,75.0
2017,March,75.0
2017,March,65.0
2017,March,75.0
2017,March,100.0
2017,March,100.0
2017,March,100.0
2017,March,68.07
2017,March,90.0
2017,March,75.0
2017,March,100.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,90.0
2017,March,65.0
2017,March,90.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,75.0
2017,March,90.0
2017,March,75.0
2017,March,90.0
2017,March,90.0
2017,March,100.0
2017,March,100.0
2017,March,90.0
2017,March,65.0
2017,March,90.0
2017,March,75.0
2017,March,75.0
2017,March,90.0
2017,March,90.0
2017,March,142.2
2017,March,106.2
2017,March,106.2
2017,March,142.2
2017,March,112.1
2017,March,169.2
2017,March,121.33
2017,March,108.0
2017,March,72.0
2017,March,170.0
2017,March,93.6
2017,March,118.0
2017,March,115.2
2017,March,135.0
2017,March,142.2
2017,March,79.2
2017,March,133.2
2017,March,196.33
2017,March,133.2
2017,March,79.2
2017,March,121.33
2017,March,125.0
2017,March,138.0
2017,March,121.33
2017,March,106.2
2017,March,151.2
2017,March,91.8
2017,March,106.2
2017,March,112.1
2017,March,76.5
2017,March,97.2
2017,March,98.0
2017,March,102.2
2017,March,100.0
2017,March,106.2
2017,March,94.5
2017,March,88.4
2017,March,67.32
2017,March,64.95
2017,March,74.8
2017,March,88.4
2017,March,88.2
2017,March,100.3
2017,March,97.2
2017,March,97.2
2017,March,108.0
2017,March,121.33
2017,March,89.0
2017,March,121.33
2017,March,106.2
2017,March,89.0
2017,March,100.3
2017,March,108.0
2017,March,74.8
2017,March,74.8
2017,March,74.8
2017,March,74.8
2017,March,88.0
2017,March,72.0
2017,March,97.2
2017,March,144.0
2017,March,121.5
2017,March,108.0
2017,March,133.2
2017,March,106.2
2017,March,108.0
2017,March,128.0
2017,March,103.5
2017,March,72.0
2017,March,106.2
2017,March,72.0
2017,March,100.3
2017,March,88.0
2017,March,88.0
2017,March,106.2
2017,March,57.59
2017,March,148.0
2017,March,190.4
2017,March,79.2
2017,March,108.0
2017,March,108.0
2017,March,72.0
2017,March,68.0
2017,March,93.82
2017,March,93.82
2017,March,108.0
2017,June,150.0
2017,July,135.0
2017,March,210.8
2017,March,102.73
2017,March,96.05
2017,March,103.0
2017,March,100.3
2017,March,163.0
2017,March,111.33
2017,March,91.33
2017,March,91.33
2017,March,106.2
2017,March,123.0
2017,March,101.7
2017,March,146.0
2017,March,108.8
2017,March,68.0
2017,March,74.8
2017,March,112.0
2017,March,113.0
2017,March,142.2
2017,March,100.3
2017,March,79.2
2017,March,95.2
2017,March,118.0
2017,March,68.0
2017,March,76.5
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,67.5
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,72.0
2017,March,77.23
2017,March,77.23
2017,March,100.0
2017,March,77.23
2017,March,96.05
2017,March,70.4
2017,March,97.2
2017,March,79.2
2017,March,79.2
2017,March,70.4
2017,March,128.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,78.71
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,72.0
2017,March,70.0
2017,March,85.0
2017,March,72.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,72.0
2017,March,95.0
2017,March,95.0
2017,March,95.0
2017,March,106.2
2017,March,136.8
2017,March,95.0
2017,March,95.0
2017,March,100.3
2017,March,63.75
2017,March,97.2
2017,March,85.0
2017,March,151.3
2017,March,130.05
2017,March,128.0
2017,March,68.0
2017,March,96.05
2017,March,72.07
2017,March,100.3
2017,March,92.2
2017,March,100.3
2017,March,88.4
2017,March,64.67
2017,March,77.69
2017,March,85.0
2017,March,72.0
2017,March,150.0
2017,March,0.0
2017,March,0.0
2017,March,88.2
2017,March,77.76
2017,March,72.0
2017,March,94.8
2017,March,88.2
2017,March,117.3
2017,March,98.0
2017,March,68.0
2017,March,98.0
2017,March,139.4
2017,March,63.36
2017,March,88.2
2017,March,75.0
2017,March,79.2
2017,March,108.0
2017,March,74.84
2017,March,118.0
2017,March,117.0
2017,March,77.69
2017,March,105.4
2017,March,80.0
2017,March,100.3
2017,March,71.82
2017,March,70.2
2017,March,83.0
2017,March,118.0
2017,March,88.4
2017,March,88.4
2017,March,74.48
2017,March,98.0
2017,March,67.15
2017,March,83.16
2017,March,134.3
2017,March,104.0
2017,April,144.0
2017,April,135.0
2017,March,98.18
2017,March,101.7
2017,March,117.3
2017,March,106.68
2017,March,110.0
2017,March,103.0
2017,March,72.0
2017,March,118.0
2017,March,106.68
2017,March,71.38
2017,March,103.0
2017,March,88.2
2017,March,0.0
2017,March,0.0
2017,March,59.38
2017,March,88.2
2017,March,77.23
2017,March,60.98
2017,March,60.98
2017,March,79.2
2017,March,79.2
2017,March,108.0
2017,March,98.6
2017,March,61.52
2017,March,117.0
2017,March,108.0
2017,March,75.0
2017,March,70.72
2017,March,74.8
2017,March,98.0
2017,March,98.0
2017,March,70.72
2017,March,70.72
2017,March,100.3
2017,March,100.3
2017,March,98.0
2017,March,108.0
2017,March,91.8
2017,March,107.0
2017,March,118.0
2017,March,82.0
2017,March,98.0
2017,March,79.2
2017,March,86.4
2017,March,75.0
2017,March,83.3
2017,March,74.94
2017,March,108.0
2017,March,108.0
2017,March,77.0
2017,March,88.4
2017,March,91.8
2017,March,80.0
2017,March,74.48
2017,March,100.3
2017,March,67.15
2017,March,86.35
2017,March,72.0
2017,March,164.9
2017,March,57.6
2017,March,97.2
2017,March,100.3
2017,March,95.2
2017,March,98.0
2017,March,107.1
2017,March,127.0
2017,March,119.0
2017,March,74.8
2017,March,75.0
2017,March,145.2
2017,March,79.2
2017,March,79.2
2017,March,63.31
2017,March,118.0
2017,March,119.0
2017,March,74.48
2017,March,97.2
2017,March,79.0
2017,March,86.98
2017,March,79.0
2017,March,103.6
2017,March,118.0
2017,March,54.71
2017,March,127.0
2017,March,97.2
2017,March,97.2
2017,March,100.3
2017,March,98.0
2017,March,99.0
2017,March,84.5
2017,March,74.48
2017,March,104.0
2017,March,98.0
2017,March,80.24
2017,March,58.45
2017,March,150.0
2017,March,96.25
2017,March,85.91
2017,March,73.37
2017,March,97.2
2017,March,79.2
2017,March,94.0
2017,March,103.41
2017,March,141.88
2017,March,74.8
2017,March,88.2
2017,March,125.8
2017,March,97.75
2017,March,107.0
2017,March,70.69
2017,March,68.0
2017,March,70.69
2017,March,140.0
2017,March,89.1
2017,March,107.0
2017,March,103.0
2017,March,117.0
2017,March,120.7
2017,March,91.8
2017,March,57.93
2017,March,102.0
2017,March,97.2
2017,March,142.2
2017,March,111.33
2017,March,97.2
2017,March,98.1
2017,March,83.3
2017,March,93.6
2017,March,105.34
2017,March,91.48
2017,March,100.3
2017,March,108.2
2017,March,100.3
2017,March,75.0
2017,March,101.78
2017,March,78.4
2017,March,208.0
2017,March,91.8
2017,March,54.71
2017,March,108.0
2017,March,75.0
2017,March,182.0
2017,March,95.0
2017,March,95.0
2017,March,48.5
2017,March,108.0
2017,March,204.0
2017,March,98.0
2017,March,128.0
2017,March,92.65
2017,March,89.13
2017,March,96.0
2017,March,85.8
2017,March,75.0
2017,March,96.9
2017,March,103.8
2017,March,89.1
2017,March,79.64
2017,March,70.66
2017,March,85.8
2017,March,103.8
2017,March,89.1
2017,March,89.1
2017,March,103.97
2017,March,74.29
2017,March,103.8
2017,March,75.93
2017,March,105.0
2017,March,103.8
2017,March,103.8
2017,March,107.0
2017,March,70.66
2017,March,107.1
2017,March,99.0
2017,March,113.9
2017,March,142.61
2017,March,98.1
2017,March,85.8
2017,April,0.0
2017,April,0.0
2017,March,94.0
2017,March,94.0
2017,March,70.66
2017,March,75.0
2017,March,103.8
2017,April,117.0
2017,March,70.66
2017,March,89.1
2017,March,93.6
2017,March,103.8
2017,March,98.1
2017,March,75.0
2017,March,93.6
2017,March,85.8
2017,March,93.6
2017,March,93.6
2017,March,75.0
2017,March,169.5
2017,March,93.6
2017,March,145.5
2017,March,93.6
2017,March,98.1
2017,March,111.0
2017,March,78.26
2017,March,111.0
2017,March,89.1
2017,March,169.0
2017,March,111.0
2017,March,89.1
2017,March,154.35
2017,March,212.73
2017,March,93.78
2017,March,91.47
2017,March,200.0
2017,May,125.0
2017,June,125.0
2017,March,88.01
2017,March,91.47
2017,March,88.01
2017,March,101.4
2017,March,166.0
2017,March,88.54
2017,March,94.95
2017,March,154.07
2017,March,91.47
2017,March,91.47
2017,March,98.1
2017,March,206.0
2017,March,98.1
2017,March,93.78
2017,March,98.1
2017,March,98.1
2017,April,120.0
2017,April,99.0
2017,March,109.16
2017,March,109.16
2017,March,75.0
2017,March,104.4
2017,March,101.4
2017,March,104.4
2017,March,104.4
2017,March,92.4
2017,March,156.9
2017,April,115.0
2017,March,104.4
2017,March,89.1
2017,March,92.4
2017,March,121.9
2017,March,101.4
2017,April,72.42
2017,March,89.1
2017,April,75.0
2017,March,89.1
2017,April,105.0
2017,April,99.0
2017,March,89.83
2017,March,110.4
2017,March,110.4
2017,March,92.4
2017,April,99.0
2017,March,92.4
2017,March,142.2
2017,April,99.0
2017,March,73.92
2017,March,99.28
2017,March,67.59
2017,March,96.12
2017,March,110.4
2017,March,110.4
2017,March,128.4
2017,March,164.4
2017,March,92.4
2017,March,110.4
2017,March,110.4
2017,March,116.1
2017,March,164.4
2017,March,116.1
2017,March,128.4
2017,March,110.4
2017,April,100.2
2017,April,120.0
2017,April,150.0
2017,April,120.0
2017,April,75.0
2017,April,92.0
2017,April,126.0
2017,March,104.4
2017,April,115.0
2017,April,75.0
2017,March,78.84
2017,March,86.9
2017,April,166.5
2017,March,86.9
2017,March,97.98
2017,March,91.15
2017,March,77.89
2017,March,110.4
2017,March,95.0
2017,April,95.0
2017,March,102.6
2017,April,109.0
2017,April,125.0
2017,April,88.2
2017,April,88.2
2017,April,88.2
2017,March,163.95
2017,March,94.05
2017,March,88.86
2017,March,71.57
2017,March,89.32
2017,March,146.2
2017,March,146.2
2017,April,119.0
2017,April,99.0
2017,April,117.0
2017,April,162.0
2017,April,90.0
2017,April,117.0
2017,March,139.7
2017,April,230.0
2017,April,224.0
2017,April,171.0
2017,April,193.04
2017,April,98.55
2017,April,98.55
2017,March,146.2
2017,March,146.2
2017,March,214.5
2017,March,80.33
2017,March,89.1
2017,April,171.0
2017,April,117.0
2017,March,178.73
2017,March,0.0
2017,April,140.0
2017,April,119.0
2017,April,124.0
2017,April,88.2
2017,April,162.0
2017,April,99.0
2017,March,100.44
2017,March,84.83
2017,April,0.0
2017,April,150.0
2017,April,117.0
2017,April,157.25
2017,April,157.25
2017,April,75.0
2017,March,90.09
2017,April,142.2
2017,April,85.0
2017,April,104.0
2017,April,94.0
2017,April,95.0
2017,April,95.0
2017,March,86.49
2017,March,86.49
2017,March,90.09
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,224.0
2017,April,85.0
2017,April,95.0
2017,April,95.0
2017,March,122.04
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,85.0
2017,April,166.5
2017,April,95.0
2017,April,115.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,85.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,95.0
2017,April,85.0
2017,March,75.0
2017,April,99.0
2017,April,117.0
2017,April,98.1
2017,April,125.1
2017,April,117.0
2017,April,189.0
2017,April,108.0
2017,March,90.93
2017,April,85.0
2017,April,99.0
2017,March,90.93
2017,April,125.1
2017,March,80.0
2017,April,101.0
2017,April,75.0
2017,April,111.6
2017,April,99.0
2017,April,250.0
2017,April,204.01
2017,April,175.0
2017,April,220.0
2017,April,100.1
2017,April,100.1
2017,April,99.0
2017,March,0.0
2017,April,108.0
2017,April,115.0
2017,April,150.0
2017,April,76.23
2017,April,114.0
2017,April,129.0
2017,April,117.0
2017,April,181.73
2017,April,110.0
2017,April,95.0
2017,April,117.0
2017,April,117.0
2017,April,109.8
2017,April,117.0
2017,April,150.0
2017,April,96.25
2017,April,178.5
2017,April,130.5
2017,April,108.0
2017,April,117.0
2017,April,117.0
2017,April,117.0
2017,April,117.0
2017,April,92.0
2017,April,130.5
2017,April,178.5
2017,April,75.0
2017,April,130.5
2017,April,75.0
2017,April,162.0
2017,April,117.0
2017,April,117.0
2017,April,120.6
2017,April,90.0
2017,April,99.0
2017,April,99.0
2017,April,225.0
2017,April,75.0
2017,April,117.0
2017,April,75.0
2017,April,178.5
2017,April,75.0
2017,April,89.1
2017,April,99.0
2017,April,96.25
2017,April,117.0
2017,April,96.25
2017,April,84.0
2017,April,108.0
2017,April,109.8
2017,April,117.0
2017,April,135.0
2017,April,84.01
2017,April,150.0
2017,April,150.0
2017,March,80.76
2017,April,100.0
2017,April,126.0
2017,April,126.0
2017,April,127.8
2017,April,100.0
2017,April,129.0
2017,April,90.2
2017,April,127.5
2017,April,127.5
2017,April,127.5
2017,April,95.0
2017,April,100.0
2017,April,126.0
2017,April,100.0
2017,April,100.0
2017,April,110.0
2017,April,100.0
2017,April,110.0
2017,April,100.0
2017,April,205.0
2017,April,100.0
2017,April,70.0
2017,April,97.02
2017,April,110.0
2017,April,97.02
2017,April,99.0
2017,April,162.0
2017,April,117.0
2017,April,75.0
2017,April,151.5
2017,April,115.0
2017,April,197.5
2017,April,117.0
2017,April,0.0
2017,April,246.0
2017,April,126.0
2017,April,171.0
2017,April,99.0
2017,April,166.5
2017,April,130.5
2017,April,217.8
2017,April,117.0
2017,April,110.0
2017,April,117.0
2017,April,153.0
2017,April,96.25
2017,April,190.0
2017,April,117.0
2017,April,99.0
2017,April,117.0
2017,April,95.0
2017,April,150.2
2017,April,75.0
2017,April,120.0
2017,April,168.0
2017,April,117.0
2017,April,99.0
2017,April,139.0
2017,April,124.0
2017,April,224.0
2017,April,145.8
2017,April,75.0
2017,April,100.0
2017,April,115.0
2017,April,110.0
2017,April,100.0
2017,April,12.0
2017,April,140.0
2017,April,120.0
2017,April,76.23
2017,April,130.0
2017,April,115.0
2017,April,138.0
2017,April,162.0
2017,April,157.5
2017,April,100.0
2017,April,157.5
2017,April,110.0
2017,April,141.5
2017,April,99.0
2017,April,85.0
2017,April,117.0
2017,April,85.0
2017,April,115.0
2017,April,100.0
2017,April,85.0
2017,April,117.0
2017,April,74.8
2017,April,111.92
2017,April,72.42
2017,April,68.0
2017,April,165.0
2017,April,99.0
2017,April,99.0
2017,April,150.0
2017,April,225.4
2017,April,223.32
2017,April,126.0
2017,April,120.0
2017,April,126.0
2017,April,171.0
2017,April,157.25
2017,April,88.4
2017,April,85.59
2017,March,120.9
2017,April,89.4
2017,April,200.0
2017,March,80.8
2017,April,180.0
2017,April,183.67
2017,April,127.4
2017,April,137.2
2017,April,137.2
2017,April,99.0
2017,April,163.8
2017,April,190.0
2017,April,157.25
2017,April,100.0
2017,April,100.0
2017,April,162.0
2017,April,85.0
2017,April,89.1
2017,April,117.0
2017,April,69.3
2017,April,99.0
2017,April,117.0
2017,April,220.0
2017,April,220.0
2017,April,130.5
2017,April,170.5
2017,April,85.0
2017,April,112.5
2017,April,85.0
2017,April,85.0
2017,April,85.0
2017,April,85.0
2017,April,166.5
2017,April,166.5
2017,April,85.0
2017,April,85.0
2017,April,99.0
2017,April,99.0
2017,April,127.8
2017,April,119.0
2017,April,117.0
2017,April,153.0
2017,April,162.0
2017,April,162.0
2017,April,117.0
2017,April,139.5
2017,April,117.0
2017,April,99.0
2017,April,99.0
2017,April,109.8
2017,April,166.5
2017,April,119.0
2017,April,117.0
2017,April,151.2
2017,April,117.0
2017,April,117.0
2017,April,0.0
2017,April,133.38
2017,April,110.0
2017,April,150.0
2017,April,98.1
2017,April,269.0
2017,April,85.0
2017,April,95.0
2017,April,85.0
2017,April,85.0
2017,April,85.0
2017,April,80.1
2017,April,85.0
2017,April,95.0
2017,April,85.0
2017,April,99.0
2017,April,85.0
2017,April,87.03
2017,April,126.0
2017,April,99.0
2017,April,85.0
2017,April,127.8
2017,April,108.0
2017,April,127.8
2017,April,117.0
2017,April,178.0
2017,April,95.0
2017,April,135.0
2017,April,171.0
2017,April,159.0
2017,April,117.0
2017,April,110.0
2017,April,123.3
2017,April,190.0
2017,April,80.1
2017,April,121.8
2017,April,85.0
2017,April,189.0
2017,April,85.0
2017,April,109.8
2017,April,109.8
2017,April,110.0
2017,April,100.48
2017,April,153.0
2017,April,189.0
2017,April,189.0
2017,April,189.0
2017,April,85.0
2017,April,119.0
2017,April,119.0
2017,April,130.5
2017,April,120.0
2017,April,128.0
2017,April,189.0
2017,April,117.0
2017,April,85.0
2017,April,295.0
2017,April,166.5
2017,April,150.0
2017,April,220.0
2017,April,188.0
2017,April,120.0
2017,April,80.1
2017,April,151.2
2017,April,189.0
2017,April,83.16
2017,April,99.0
2017,April,135.0
2017,April,150.0
2017,May,150.0
2017,April,84.55
2017,April,120.0
2017,April,99.0
2017,April,85.59
2017,April,85.59
2017,April,140.0
2017,April,112.0
2017,April,99.0
2017,April,99.0
2017,April,99.0
2017,April,89.1
2017,April,117.0
2017,April,149.4
2017,April,109.8
2017,April,129.0
2017,April,126.0
2017,April,91.2
2017,April,99.0
2017,April,120.0
2017,April,135.0
2017,April,150.0
2017,April,135.0
2017,April,99.0
2017,April,162.0
2017,April,89.1
2017,April,99.0
2017,April,220.0
2017,April,93.48
2017,April,130.5
2017,April,112.0
2017,April,144.0
2017,April,99.0
2017,April,289.0
2017,April,99.0
2017,April,130.5
2017,April,150.0
2017,April,127.8
2017,April,115.0
2017,April,150.0
2017,April,99.0
2017,April,99.0
2017,April,99.0
2017,April,150.0
2017,April,120.0
2017,April,190.0
2017,April,99.0
2017,April,99.0
2017,April,120.0
2017,April,214.0
2017,April,99.0
2017,April,117.0
2017,April,166.5
2017,April,155.0
2017,April,115.0
2017,April,112.0
2017,April,150.0
2017,April,110.0
2017,April,172.07
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,80.0
2017,April,99.0
2017,April,99.0
2017,April,80.0
2017,April,80.0
2017,April,99.0
2017,April,149.4
2017,April,99.0
2017,April,80.0
2017,April,117.0
2017,April,120.0
2017,April,127.8
2017,April,189.0
2017,April,150.0
2017,April,99.0
2017,April,88.4
2017,April,80.0
2017,April,115.0
2017,April,100.0
2017,April,149.0
2017,April,88.4
2017,April,205.2
2017,April,115.0
2017,April,122.0
2017,April,115.0
2017,April,122.0
2017,April,115.0
2017,April,139.0
2017,April,87.4
2017,April,101.15
2017,April,99.0
2017,April,178.0
2017,April,6.0
2017,April,180.0
2017,April,80.0
2017,April,149.0
2017,April,80.0
2017,April,80.0
2017,April,103.05
2017,April,103.05
2017,April,115.0
2017,April,88.4
2017,April,129.97
2017,April,196.2
2017,April,117.0
2017,April,110.4
2017,April,150.0
2017,April,89.1
2017,April,99.0
2017,April,99.0
2017,April,99.0
2017,April,99.0
2017,April,85.0
2017,April,117.0
2017,April,150.0
2017,April,175.0
2017,April,103.5
2017,April,120.0
2017,April,103.5
2017,April,312.5
2017,April,166.5
2017,April,117.0
2017,April,150.0
2017,April,149.4
2017,April,85.0
2017,April,103.05
2017,April,162.0
2017,April,89.1
2017,April,89.1
2017,April,110.5
2017,April,119.82
2017,April,99.0
2017,April,99.0
2017,April,108.0
2017,April,158.4
2017,April,186.3
2017,April,93.6
2017,April,196.0
2017,April,196.0
2017,April,99.0
2017,April,84.0
2017,April,111.25
2017,April,117.0
2017,April,117.0
2017,April,130.67
2017,April,150.0
2017,April,99.0
2017,April,85.0
2017,April,117.0
2017,April,163.8
2017,April,112.0
2017,April,225.0
2017,April,144.0
2017,April,160.2
2017,April,140.0
2017,April,108.0
2017,April,95.0
2017,April,117.0
2017,April,135.0
2017,April,118.8
2017,April,158.4
2017,April,215.1
2017,April,0.0
2017,April,126.0
2017,April,127.8
2017,April,117.0
2017,April,115.0
2017,April,89.1
2017,April,118.99
2017,April,160.2
2017,April,120.0
2017,April,99.0
2017,April,99.0
2017,April,115.4
2017,April,99.0
2017,April,151.5
2017,April,171.0
2017,April,140.0
2017,April,117.0
2017,April,149.4
2017,April,140.0
2017,April,162.0
2017,April,140.0
2017,April,216.0
2017,April,109.8
2017,April,229.0
2017,April,195.0
2017,April,128.0
2017,April,204.0
2017,April,108.0
2017,April,126.0
2017,April,135.0
2017,April,189.0
2017,April,126.0
2017,April,135.0
2017,April,140.0
2017,April,198.0
2017,April,135.0
2017,April,117.0
2017,April,121.33
2017,April,99.0
2017,April,138.57
2017,April,137.67
